NO_CARTE,CREDIT_CARTE,NOM,PRENOM,ADRESSE_NUM,ADRESSE_TYPE,ADRESSE_RUE,ADRESSE_VILLE,EMAIL,TELEPHONE,DATECOMMANDE,REFERENCE_PRODUIT,LIBELLE,QUANTITE,Marque,PRIX_UNIT,PRIX_KILO,QTE_STOCK,NOM_RAYON,NOM_CATEGORIE
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"6,97469152527994E+019",Nuggets,7,MarqueAPasReperer,2.00,11.00,149,Volaille,Viandes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"6,66577312652919E+019",Noix,6,Pouce,11.00,7.00,286,Fruits,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"1,89671854987589E+019",Crevettes,4,Eco-,1.00,2.00,168,Poissonnerie,Poissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"2,79583164517236E+019",Bananes,4,Eco-,11.00,14.00,204,Fruits,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"8,81466837139925E+019",Coca,2,MarqueAPasReperer,15.00,5.00,193,Sodas,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"9,71869183558267E+019",Truite,10,Pouce,10.00,9.00,132,Poissonnerie,Poissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"7,23188995868497E+019",Roquette,1,MarqueAPasReperer,14.00,9.00,116,Legumes,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"7,58251668912125E+019",Lait d'amande,10,MarqueAPasReperer,4.00,4.00,203,Lait,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"2,17545788799353E+019",Volvic,1,Pouce,4.00,7.00,274,Eaux,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"6,93647553688827E+019",Brocoli,10,MarqueAPasReperer,11.00,3.00,186,Legumes,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"2,43154216978696E+019",Radis,10,PastopBudget,10.00,6.00,275,Legumes,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"2,78132777883639E+019",Pessac,10,MarqueAPasReperer,9.00,15.00,218,Vin,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"7,26138573958826E+019",Pinot Gris,9,Eco-,3.00,12.00,112,Vin,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"7,56593453747469E+019",Sancerre,2,PastopBudget,14.00,15.00,205,Vin,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"5,87987291575846E+019",Pomme,2,Pouce,10.00,7.00,283,Fruits,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"5,99972845376494E+019",Reuilly,7,MarqueAPasReperer,11.00,13.00,256,Vin,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"9,91151935737642E+019",Reuilly,4,PastopBudget,2.00,10.00,122,Vin,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"8,71866934516915E+019",Reveil fruite,6,MarqueAPasReperer,10.00,4.00,236,Fruits,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"8,79262485354235E+019",Pinot Blanc,2,MarqueAPasReperer,5.00,7.00,299,Vin,Boissons
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"2,87984419576447E+019",Litchi Orange,5,MarqueAPasReperer,11.00,7.00,119,Fruits,Fruits et Legumes
1117144480,3.00,Havoc,Mehdi,258,Rue,Sellier , Laxou,Havoc.Mehdi@univ-lorraine.fr,269833233,2017-02-17,"4,39657246537468E+019",Pomme kiwi,7,Eco-,2.00,11.00,126,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"9,13365928472981E+019",Gambas,3,Pouce,4.00,10.00,236,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"5,39257158343641E+019",Amandes,7,Eco-,8.00,10.00,116,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"9,44513886973734E+019",Daurade,6,MarqueAPasReperer,10.00,13.00,268,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"4,63187746792723E+019",Crevettes,3,PastopBudget,4.00,5.00,104,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"9,87519362724559E+019",Evian,4,Pouce,1.00,14.00,104,Eaux,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"3,36328699775254E+019",Chou,8,MarqueAPasReperer,6.00,10.00,166,Legumes,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"1,78442948162522E+019",Dinde,9,Pouce,13.00,5.00,228,Volaille,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"3,65249874543448E+019",Noisettes,1,MarqueAPasReperer,8.00,11.00,289,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"2,87336732258549E+019",Gin,5,MarqueAPasReperer,15.00,2.00,149,Spiritueux,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"9,41976771478364E+019",Daurade,5,Pouce,10.00,15.00,178,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"3,43366281995229E+019",Moules,4,MarqueAPasReperer,1.00,11.00,299,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,67339467515936E+019",Noix,3,MarqueAPasReperer,4.00,10.00,222,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"5,63965715293132E+019",Huitres,7,Eco-,2.00,13.00,196,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"9,48665227773143E+019",Lait de Vache,5,MarqueAPasReperer,7.00,12.00,281,Lait,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"6,69641262196379E+019",Truite,2,Eco-,11.00,9.00,136,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"6,97469152527994E+019",Nuggets,8,MarqueAPasReperer,2.00,11.00,149,Volaille,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"1,87127743667443E+019",Saumon,6,MarqueAPasReperer,6.00,4.00,239,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"1,89671854987589E+019",Crevettes,1,Eco-,1.00,2.00,168,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,58663138635562E+019",Lait de soja,1,Pouce,13.00,11.00,276,Lait,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,64391914291555E+019",Agneau,7,Pouce,1.00,9.00,151,Boucherie,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"9,16965766688676E+019",Canard,3,PastopBudget,12.00,3.00,137,Volaille,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,19337418675282E+019",Rozana,9,MarqueAPasReperer,9.00,3.00,247,Eaux,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"1,59811582228518E+019",Pepsi,4,PastopBudget,1.00,14.00,170,Sodas,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"3,74944879947619E+019",Poires,6,Pouce,4.00,12.00,260,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"5,67729686179939E+019",Nuggets,4,PastopBudget,6.00,10.00,161,Volaille,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"5,1759463753579E+019",Radis,1,MarqueAPasReperer,6.00,4.00,142,Legumes,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"7,58251668912125E+019",Lait d'amande,2,MarqueAPasReperer,4.00,4.00,203,Lait,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"6,93647553688827E+019",Brocoli,1,MarqueAPasReperer,11.00,3.00,186,Legumes,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"7,89245725915892E+019",Veau,6,MarqueAPasReperer,2.00,13.00,186,Boucherie,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"3,97722646983123E+019",Laitue,10,PastopBudget,3.00,7.00,183,Legumes,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"4,28499596642466E+019",Porc,5,MarqueAPasReperer,8.00,4.00,198,Boucherie,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,11626253795519E+019",Amandes,7,MarqueAPasReperer,7.00,11.00,186,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"5,26581221272765E+019",Homards,5,MarqueAPasReperer,6.00,3.00,111,Poissonnerie,Poissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"2,82215716361253E+019",Poulet,2,Eco-,9.00,4.00,261,Volaille,Viandes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,54476421957697E+019",Whisky,5,Pouce,11.00,6.00,231,Spiritueux,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"7,14757732824452E+019",Chou,6,Pouce,5.00,15.00,282,Legumes,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"2,78151386663427E+019",Vodka,10,MarqueAPasReperer,11.00,7.00,123,Spiritueux,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"5,89236358174232E+019",Poires,7,MarqueAPasReperer,5.00,2.00,123,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"7,46745882774475E+019",Coka,3,PastopBudget,4.00,5.00,267,Sodas,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"6,61422655572728E+019",Whisky,5,PastopBudget,11.00,1.00,245,Spiritueux,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"4,33581652116658E+019",Bandol,9,PastopBudget,14.00,10.00,224,Vin,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,71866934516915E+019",Reveil fruite,9,MarqueAPasReperer,10.00,4.00,236,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"8,79262485354235E+019",Pinot Blanc,3,MarqueAPasReperer,5.00,7.00,299,Vin,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"6,79658742865332E+019",MontLouis,1,PastopBudget,12.00,12.00,265,Vin,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"2,54484527895195E+019",Medoc,5,Pouce,14.00,8.00,203,Vin,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"3,66648823169417E+019",Pomme,7,MarqueAPasReperer,13.00,13.00,199,Fruits,Fruits et Legumes
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"1,37243435898567E+019",Vouvray,9,MarqueAPasReperer,3.00,15.00,176,Vin,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"1,6656114326836E+019",Pinot Gris,10,PastopBudget,13.00,10.00,246,Vin,Boissons
1223129340,3.00,Barksdale,Irina,259,Rue,Charles3 , Vandoeuvre,Barksdale.Irina@univ-lorraine.fr,219727247,2017-02-08,"2,78132777883639E+019",Pessac,3,MarqueAPasReperer,9.00,15.00,218,Vin,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"7,62482698428889E+019",Brocoli,6,Pouce,13.00,14.00,116,Legumes,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"4,83693474752695E+019",Canard,1,MarqueAPasReperer,9.00,14.00,243,Volaille,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"8,64391914291555E+019",Agneau,3,Pouce,1.00,9.00,151,Boucherie,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"6,61497931878853E+019",Evian,6,MarqueAPasReperer,12.00,7.00,251,Eaux,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"2,82622412771485E+019",Lait de soja,6,MarqueAPasReperer,14.00,15.00,206,Lait,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,16965766688676E+019",Canard,4,PastopBudget,12.00,3.00,137,Volaille,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"1,59811582228518E+019",Pepsi,1,PastopBudget,1.00,14.00,170,Sodas,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"8,27125269342596E+019",Pepsi,7,MarqueAPasReperer,7.00,11.00,258,Sodas,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"2,79583164517236E+019",Bananes,8,Eco-,11.00,14.00,204,Fruits,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"7,89245725915892E+019",Veau,1,MarqueAPasReperer,2.00,13.00,186,Boucherie,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"3,97722646983123E+019",Laitue,4,PastopBudget,3.00,7.00,183,Legumes,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"5,26581221272765E+019",Homards,10,MarqueAPasReperer,6.00,3.00,111,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"8,54476421957697E+019",Whisky,3,Pouce,11.00,6.00,231,Spiritueux,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"5,74853849361432E+019",Palourdes,7,PastopBudget,2.00,3.00,117,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"7,14757732824452E+019",Chou,5,Pouce,5.00,15.00,282,Legumes,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"3,82277486628582E+019",Saumon,7,PastopBudget,6.00,5.00,174,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"3,18843392798917E+019",Crevettes,9,Pouce,1.00,11.00,121,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,71869183558267E+019",Truite,8,Pouce,10.00,9.00,132,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"7,23188995868497E+019",Roquette,8,MarqueAPasReperer,14.00,9.00,116,Legumes,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"4,83111733258538E+019",Huitres,9,MarqueAPasReperer,12.00,3.00,158,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"5,71812663435795E+019",Lait de Vache,8,PastopBudget,12.00,5.00,285,Lait,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"4,63187746792723E+019",Crevettes,5,PastopBudget,4.00,5.00,104,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"1,38714421158453E+019",Kiwis,1,Pouce,13.00,14.00,124,Fruits,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,87519362724559E+019",Evian,5,Pouce,1.00,14.00,104,Eaux,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"1,78442948162522E+019",Dinde,10,Pouce,13.00,5.00,228,Volaille,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"3,65249874543448E+019",Noisettes,4,MarqueAPasReperer,8.00,11.00,289,Fruits,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,38452451188261E+019",Bananes,5,PastopBudget,6.00,8.00,211,Fruits,Fruits et Legumes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,41976771478364E+019",Daurade,10,Pouce,10.00,15.00,178,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"6,61272934655399E+019",Boeuf,7,PastopBudget,12.00,6.00,232,Boucherie,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,52418891711636E+019",Perrier,1,Eco-,8.00,12.00,242,Eaux,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"9,48665227773143E+019",Lait de Vache,8,MarqueAPasReperer,7.00,12.00,281,Lait,Boissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"6,69641262196379E+019",Truite,8,Eco-,11.00,9.00,136,Poissonnerie,Poissons
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"6,97469152527994E+019",Nuggets,4,MarqueAPasReperer,2.00,11.00,149,Volaille,Viandes
1318935820,6.00,Cobain,Yann,96,Avenue,saint-epvre , Metz,Cobain.Yann@univ-lorraine.fr,251771993,2017-02-04,"1,89671854987589E+019",Crevettes,7,Eco-,1.00,2.00,168,Poissonnerie,Poissons
