NO_CARTE,CREDIT_CARTE,NOM,PRENOM,ADRESSE_NUM,ADRESSE_TYPE,ADRESSE_RUE,ADRESSE_VILLE,EMAIL,TELEPHONE,DATECOMMANDE,REFERENCE_PRODUIT,LIBELLE,QUANTITE,Marque,PRIX_UNIT,PRIX_KILO,QTE_STOCK,NOM_RAYON,NOM_CATEGORIE
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"3,98161214752572E+019",Pomme kiwi,2,MarqueAPasReperer,13.67,8.96,266,Fruits,Fruits et Legumes
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"4,55567356238886E+019",Pomme,3,MarqueAPasReperer,5.77,1.92,138,Fruits,Fruits et Legumes
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"3,52683668648939E+019",Reveil fruite,5,Pouce,4.20,4.32,250,Fruits,Fruits et Legumes
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"6,32844642577748E+019",Medoc,7,MarqueAPasReperer,1.91,15.42,134,Vin,Boissons
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"5,11463932376138E+019",Beaune,3,Eco-,8.44,10.17,267,Vin,Boissons
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"6,27635113662862E+019",Orange breeakfast,1,Pouce,2.46,10.37,282,Fruits,Fruits et Legumes
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"4,89123353584292E+019",Pinot Gris,7,Pouce,1.06,13.52,268,Vin,Boissons
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"3,28274298247476E+019",Pinot Gris,5,PastopBudget,11.53,11.24,153,Vin,Boissons
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"8,29123231839876E+019",Sancerre,6,MarqueAPasReperer,11.07,4.56,135,Vin,Boissons
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"5,68717463597873E+019",Pinot Gris,7,MarqueAPasReperer,4.27,1.14,116,Vin,Boissons
1442623720,5.00,Tarantino,Irina,138,Rue,Grande , Metz,Tarantino.Irina@univ-lorraine.fr,251833789,2017-02-07,"7,33411567653942E+019",Costieres de Nimes,1,Eco-,11.27,15.56,230,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,51432113419389E+019",Kiwis,6,MarqueAPasReperer,1.78,10.83,105,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,54957139677852E+019",Rozana,8,Pouce,15.19,10.72,127,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,85287785396794E+019",Mache,6,Eco-,12.52,8.44,294,Legumes,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"8,31569935183463E+019",Chou,5,Eco-,15.41,14.50,249,Legumes,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"1,85323951986685E+019",Truite,6,PastopBudget,14.39,3.14,249,Poissonnerie,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,28468527942376E+019",Huitres,6,PastopBudget,9.64,15.11,172,Poissonnerie,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,25868966147256E+019",Perrier,10,PastopBudget,3.21,6.24,136,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"5,92649824417442E+019",Pepsi,7,MarqueAPasReperer,13.04,3.88,242,Sodas,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"9,77259545285874E+019",Perrier,5,Eco-,13.29,13.33,264,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,19825256465479E+019",Poires,7,MarqueAPasReperer,15.36,14.57,263,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"4,19821151964119E+019",Speedup,1,Pouce,8.57,10.18,275,Sodas,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"8,51699428225752E+019",Veau,9,MarqueAPasReperer,1.98,10.61,148,Boucherie,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,24948768911537E+019",Coka,8,PastopBudget,5.64,5.62,227,Sodas,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"4,73698816238825E+019",Hepar,5,MarqueAPasReperer,15.27,15.86,192,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,76698176954222E+019",Palourdes,7,PastopBudget,5.16,9.30,209,Poissonnerie,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,58679787557348E+019",Coka,10,MarqueAPasReperer,1.63,12.78,198,Sodas,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"9,53541319414359E+019",Kiwis,1,Eco-,13.09,6.66,110,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"6,57267991113427E+019",Moules,3,MarqueAPasReperer,13.99,14.28,161,Poissonnerie,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,24421872587395E+019",Bouillabaisse,2,PastopBudget,9.17,9.53,285,Traiteur,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,68682538389352E+019",Whisky,7,MarqueAPasReperer,2.49,8.34,285,Spiritueux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,97319477345648E+019",Nuggets,6,PastopBudget,2.85,11.63,173,Volaille,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,36252297849485E+019",Perrier,9,MarqueAPasReperer,6.91,8.76,273,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"5,58575923328756E+019",Evian,5,MarqueAPasReperer,2.24,7.54,230,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,63532984811499E+019",Poulet,5,MarqueAPasReperer,8.45,12.54,186,Volaille,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,92372495973925E+019",Boeuf,6,Eco-,10.01,10.42,120,Boucherie,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"8,42292267935548E+019",Porc,4,Eco-,14.02,8.46,195,Boucherie,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"9,62861668475876E+019",Volvic,1,MarqueAPasReperer,1.14,6.98,180,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"5,92135217839542E+019",Palourdes,3,Pouce,10.92,8.31,168,Poissonnerie,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,95113777866184E+019",Roquette,8,MarqueAPasReperer,2.24,10.29,199,Legumes,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"8,63794564768896E+019",Lait de soja,9,MarqueAPasReperer,11.79,11.37,153,Lait,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"4,86792422793217E+019",Porc,1,PastopBudget,6.71,14.76,227,Boucherie,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"5,45233861382296E+019",Oasis Pomme cassis,7,Eco-,7.11,10.37,136,Sodas,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,86871419139685E+019",Lait d'amande,8,MarqueAPasReperer,7.15,1.02,197,Lait,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"1,21375891745927E+019",Radis,8,Pouce,7.07,15.09,168,Legumes,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,77545575377786E+019",Nuggets,6,MarqueAPasReperer,11.47,13.37,137,Volaille,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"5,99122122198975E+019",Noix,6,Pouce,11.20,13.45,280,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"5,72395858334819E+019",Gin,9,PastopBudget,5.73,9.48,208,Spiritueux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,5486762777426E+019",Mache,5,PastopBudget,7.87,8.25,250,Legumes,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,75747188248913E+019",Radis,9,Eco-,8.44,2.26,207,Legumes,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"6,35685677661619E+019",Gambas,1,Pouce,14.85,7.40,267,Poissonnerie,Poissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,85326822881443E+019",Poulet,10,PastopBudget,8.17,14.05,271,Volaille,Viandes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"6,57687454323115E+019",Volvic,1,Pouce,8.70,7.12,226,Eaux,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,2131199883814E+019",Reveil fruite,6,MarqueAPasReperer,14.08,6.08,220,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,23468613823969E+019",Orange breeakfast,1,Eco-,15.47,10.05,182,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,28274298247476E+019",Pinot Gris,5,PastopBudget,11.53,11.24,153,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"8,29123231839876E+019",Sancerre,9,MarqueAPasReperer,11.07,4.56,135,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"4,71725263118836E+019",Medoc,2,Pouce,10.63,12.95,136,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,82528511818593E+019",Bandol,3,Pouce,12.11,1.57,249,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"6,66385168193997E+019",Orange,8,PastopBudget,11.85,9.97,217,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"6,66913588445977E+019",Orange,7,MarqueAPasReperer,1.56,14.12,297,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"9,64895621513614E+019",Reuilly,3,MarqueAPasReperer,5.99,9.26,257,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"6,7338567175982E+019",Litchi Orange,1,MarqueAPasReperer,2.22,3.38,272,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"2,21138682174282E+019",Listel,7,MarqueAPasReperer,4.80,6.89,166,Vin,Boissons
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,85413829574133E+019",Pomme kiwi,4,Pouce,13.83,7.05,271,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"7,52911367295254E+019",Orange breeakfast,9,PastopBudget,7.07,8.06,180,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"3,98161214752572E+019",Pomme kiwi,4,MarqueAPasReperer,13.67,8.96,266,Fruits,Fruits et Legumes
2113715310,10.00,Prodigy,Omar,213,Boulevard,Claudot , Vandoeuvre,Prodigy.Omar@univ-lorraine.fr,287223299,2017-02-17,"9,19237289733838E+019",Chablis,5,Pouce,13.72,4.95,113,Vin,Boissons
2136261920,2.00,Tarantino,Isabelle,232,Avenue,Stanislas , Vandoeuvre,Tarantino.Isabelle@univ-lorraine.fr,265752316,2017-02-05,"1,87711825365449E+019",Amandes,6,PastopBudget,13.25,13.76,256,Fruits,Fruits et Legumes
2136261920,2.00,Tarantino,Isabelle,232,Avenue,Stanislas , Vandoeuvre,Tarantino.Isabelle@univ-lorraine.fr,265752316,2017-02-05,"7,4588811888684E+019",Pommes,3,MarqueAPasReperer,13.30,15.63,178,Fruits,Fruits et Legumes
2136261920,2.00,Tarantino,Isabelle,232,Avenue,Stanislas , Vandoeuvre,Tarantino.Isabelle@univ-lorraine.fr,265752316,2017-02-05,"6,47613366292346E+019",Agneau,4,MarqueAPasReperer,5.39,13.03,223,Boucherie,Viandes
2136261920,2.00,Tarantino,Isabelle,232,Avenue,Stanislas , Vandoeuvre,Tarantino.Isabelle@univ-lorraine.fr,265752316,2017-02-05,"9,24746588158134E+019",Rozana,7,Eco-,4.11,2.04,234,Eaux,Boissons
2136261920,2.00,Tarantino,Isabelle,232,Avenue,Stanislas , Vandoeuvre,Tarantino.Isabelle@univ-lorraine.fr,265752316,2017-02-05,"9,14793292425826E+019",Lait de soja,9,Eco-,5.65,12.73,158,Lait,Boissons
