NO_CARTE,CREDIT_CARTE,NOM,PRENOM,ADRESSE_NUM,ADRESSE_TYPE,ADRESSE_RUE,ADRESSE_VILLE,EMAIL,TELEPHONE,DATECOMMANDE,REFERENCE_PRODUIT,LIBELLE,QUANTITE,Marque,PRIX_UNIT,PRIX_KILO,QTE_STOCK,NOM_RAYON,NOM_CATEGORIE
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"6,56619817677281E+019",MontLouis,2,Eco-,2.24,13.79,134,Vin,Boissons
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"5,67683964135162E+019",Medoc,9,PastopBudget,4.76,14.11,208,Vin,Boissons
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"6,63431811255445E+019",Pomme,3,MarqueAPasReperer,7.83,12.13,165,Fruits,Fruits et Legumes
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"8,25214392716795E+019",Costieres de Nimes,6,MarqueAPasReperer,15.43,15.07,295,Vin,Boissons
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"9,6153233459864E+019",Beaune,1,MarqueAPasReperer,10.57,2.96,259,Vin,Boissons
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"2,89892111385323E+019",Chablis,1,MarqueAPasReperer,12.43,6.03,285,Vin,Boissons
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"5,94148474685473E+019",Chablis,2,Pouce,10.37,3.67,239,Vin,Boissons
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"8,1341678374122E+019",Orange breeakfast,7,MarqueAPasReperer,8.70,1.39,102,Fruits,Fruits et Legumes
1525526390,7.00,Prodigy,Karadoc,227,Place,Sellier , Vandoeuvre,Prodigy.Karadoc@univ-lorraine.fr,232941979,2017-02-04,"7,56637235844166E+019",Pomme,6,Pouce,2.25,3.89,178,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"3,38436471292252E+019",Poulet,10,Eco-,11.61,14.51,246,Volaille,Viandes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"7,83383688667656E+019",Pepsi,5,MarqueAPasReperer,13.58,15.27,266,Sodas,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"9,45932989857275E+019",Vodka,10,PastopBudget,7.77,1.85,213,Spiritueux,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"1,33389419695356E+019",Veau,1,PastopBudget,8.22,8.30,266,Boucherie,Viandes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"9,54447737274242E+019",Hepar,9,MarqueAPasReperer,14.37,9.05,122,Eaux,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"4,68189497374389E+019",Laitue,8,Pouce,13.96,8.33,203,Legumes,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"8,37645643214461E+019",Whisky,1,MarqueAPasReperer,10.75,14.32,164,Spiritueux,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"4,19369554466762E+019",Coca,1,MarqueAPasReperer,7.47,13.37,238,Sodas,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"3,44869922731449E+019",Moules,1,PastopBudget,15.88,4.14,222,Poissonnerie,Poissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"1,43851733421537E+019",Poulet,2,PastopBudget,8.07,11.50,123,Volaille,Viandes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"6,73198797966982E+019",Hepar,1,Pouce,3.24,2.44,158,Eaux,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"6,64264566834878E+019",Volvic,10,MarqueAPasReperer,5.31,15.34,251,Eaux,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"2,88864567537631E+019",Kiwis,8,PastopBudget,12.16,10.01,181,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"8,13453834934247E+019",Moules,6,Eco-,8.94,12.87,109,Poissonnerie,Poissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"9,97378358836878E+019",Radis,3,MarqueAPasReperer,5.85,1.72,235,Legumes,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"1,94641491566674E+019",Saumon,5,MarqueAPasReperer,2.70,2.76,205,Poissonnerie,Poissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"2,19551748683593E+019",Lait de soja,4,Eco-,13.70,9.08,129,Lait,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"6,33266235243277E+019",Amandes,8,PastopBudget,15.31,9.18,128,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"6,27424536494677E+019",Coka,2,MarqueAPasReperer,6.44,7.34,160,Sodas,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"4,8687944228916E+019",Canard,9,MarqueAPasReperer,8.53,4.46,153,Volaille,Viandes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"5,99425586112983E+019",Amandes,3,MarqueAPasReperer,9.20,7.10,160,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"8,59863857528666E+019",Poires,10,Eco-,7.54,14.17,296,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"5,93447581357463E+019",Poires,5,MarqueAPasReperer,10.30,11.72,109,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"9,98932987432293E+019",Daurade,6,MarqueAPasReperer,10.84,6.23,246,Poissonnerie,Poissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"2,82758643253379E+019",Poulet,6,MarqueAPasReperer,8.86,1.99,190,Volaille,Viandes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"4,78211427675118E+019",Lait d'amande,5,Pouce,15.07,3.29,146,Lait,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"7,85399816219979E+019",Taureau Rouge,2,MarqueAPasReperer,11.01,5.56,240,Sodas,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"8,34948166793473E+019",Evian,7,MarqueAPasReperer,10.37,3.91,164,Eaux,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"9,12751252633417E+019",Lait de Vache,2,Pouce,14.57,4.45,299,Lait,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"7,14956249262753E+019",Veau,1,Pouce,9.66,15.17,238,Boucherie,Viandes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"7,67145351723214E+019",Radis,6,Pouce,9.02,14.42,100,Legumes,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"9,73715271257773E+019",Chablis,9,PastopBudget,4.37,3.26,258,Vin,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"3,57213836955884E+019",Reuilly,1,MarqueAPasReperer,12.81,10.11,279,Vin,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"6,45373648292327E+019",Pessac,10,MarqueAPasReperer,14.16,11.14,112,Vin,Boissons
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"2,56899449315353E+019",Pomme kiwi,10,Pouce,5.77,15.27,140,Fruits,Fruits et Legumes
1613485340,1.00,Kubrick,Jimmy,129,Rue,Charles3 , Vandoeuvre,Kubrick.Jimmy@univ-lorraine.fr,241466242,2017-02-24,"2,63689474675732E+019",Sancerre,1,MarqueAPasReperer,15.66,6.09,289,Vin,Boissons
