NO_CARTE,CREDIT_CARTE,NOM,PRENOM,ADRESSE_NUM,ADRESSE_TYPE,ADRESSE_RUE,ADRESSE_VILLE,EMAIL,TELEPHONE,DATECOMMANDE,REFERENCE_PRODUIT,LIBELLE,QUANTITE,Marque,PRIX_UNIT,PRIX_KILO,QTE_STOCK,NOM_RAYON,NOM_CATEGORIE
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne d'arc, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"4,75886129842917E+019",Coka,1,MarqueAPasReperer,7.14,3.15,261,Sodas,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne d'arc, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"7,67773245696924E+019",Canard,7,PastopBudget,14.50,2.13,160,Volaille,Viandes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne d'arc, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"3,84463514477989E+019",Veau,10,MarqueAPasReperer,13.61,2.60,164,Boucherie,Viandes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne d'arc, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"7,36899295911195E+019",Whisky,4,PastopBudget,13.66,1.70,129,Spiritueux,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne d'arc, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"8,42984914461234E+019",Bouillabaisse,5,Eco-,2.24,12.25,180,Traiteur,Poissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"7,35327787818333E+019",Pomme kiwi,6,Eco-,5.23,1.98,144,Fruits,Fruits et Legumes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"6,81763757244923E+019",Vouvray,2,PastopBudget,12.48,11.01,113,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"2,71146861973167E+019",Reuilly,2,Pouce,6.87,8.17,255,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"7,84744859721554E+019",Pomme,5,MarqueAPasReperer,13.28,12.39,254,Fruits,Fruits et Legumes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"3,28215161244467E+019",Orange breeakfast,1,MarqueAPasReperer,6.74,4.68,207,Fruits,Fruits et Legumes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"8,11773472817552E+019",Orange breeakfast,8,Pouce,8.04,6.73,260,Fruits,Fruits et Legumes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"3,36833154654751E+019",Litchi Orange,2,MarqueAPasReperer,11.31,5.87,193,Fruits,Fruits et Legumes
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"3,2142335832494E+019",Bandol,6,MarqueAPasReperer,14.28,4.33,112,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"8,535978517338E+019",Costieres de Nimes,2,Pouce,10.57,5.30,231,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"5,54583343452659E+019",Pinot Blanc,5,Eco-,9.67,12.57,216,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"6,48227963146654E+019",Vouvray,9,MarqueAPasReperer,14.72,15.49,216,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"6,19923316281196E+019",Pessac,1,MarqueAPasReperer,7.90,7.36,288,Vin,Boissons
1333765690,7.00,Taha,Jimmy,250,Avenue,jeanne, Metz,Taha.Jimmy@univ-lorraine.fr,238476221,2017-02-25,"9,12471173318938E+019",Pomme kiwi,2,Pouce,13.73,11.03,223,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,31547283313575E+019",Whisky,5,MarqueAPasReperer,14.68,2.37,230,Spiritueux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,53453323542267E+019",Huitres,2,PastopBudget,15.94,7.20,238,Poissonnerie,Poissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"3,18699968846527E+019",Taureau Rouge,5,MarqueAPasReperer,7.94,5.91,140,Sodas,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"8,31881617617615E+019",Daurade,2,MarqueAPasReperer,15.47,1.22,145,Poissonnerie,Poissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"2,21235466739895E+019",Poires,4,PastopBudget,11.82,2.36,273,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"2,91511422699563E+019",Moules,3,PastopBudget,14.79,7.45,174,Poissonnerie,Poissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"9,23259826969496E+019",Taureau Rouge,2,Eco-,1.89,13.98,244,Sodas,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"4,83267993978953E+019",Hepar,3,MarqueAPasReperer,2.36,2.37,109,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"4,18744727627814E+019",Canard,9,MarqueAPasReperer,6.31,3.06,112,Volaille,Viandes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"3,31347765131968E+019",Perrier,8,MarqueAPasReperer,8.26,1.22,244,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,98591353968735E+019",Veau,2,Pouce,14.33,5.55,254,Boucherie,Viandes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"8,17462376876119E+019",Canard,6,Pouce,8.99,5.44,139,Volaille,Viandes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,91813571215148E+019",Noix,9,MarqueAPasReperer,4.02,2.13,270,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,48345489271774E+019",Volvic,9,MarqueAPasReperer,13.15,1.15,295,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"9,2222996139595E+019",Bouillabaisse,10,PastopBudget,13.15,11.03,243,Traiteur,Poissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,77734175218754E+019",Rozana,3,Pouce,8.08,12.52,241,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"4,53536933385372E+019",Rozana,6,MarqueAPasReperer,15.37,14.80,177,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"6,31814868773655E+019",Evian,3,MarqueAPasReperer,9.31,11.82,140,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,46388355613888E+019",Lait de soja,6,MarqueAPasReperer,12.90,2.36,147,Lait,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"4,56357335384198E+019",Saumon,8,PastopBudget,12.96,4.08,132,Poissonnerie,Poissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,42492437135552E+019",Oasis tropical,7,Pouce,5.47,5.37,265,Sodas,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,73987373267689E+019",Evian,7,Pouce,1.39,5.72,280,Eaux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,11889647993777E+019",Kiwis,2,MarqueAPasReperer,9.56,4.77,279,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"8,77881226887989E+019",Gin,6,MarqueAPasReperer,15.82,6.84,138,Spiritueux,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"3,61278353995916E+019",Mache,1,MarqueAPasReperer,2.75,15.46,270,Legumes,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"8,43142153773139E+019",Agneau,6,MarqueAPasReperer,9.02,5.51,175,Boucherie,Viandes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri Deglin, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,48523941449199E+019",Pepsi,8,PastopBudget,5.78,2.02,284,Sodas,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"4,27332855176391E+019",Pomme kiwi,10,PastopBudget,9.64,4.75,299,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"8,535978517338E+019",Costieres de Nimes,3,Pouce,10.57,5.30,231,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,6482924753749E+019",Listel,2,PastopBudget,15.77,8.40,194,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,32955544645943E+019",Pomme,7,PastopBudget,9.62,4.55,211,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"9,42697345413267E+019",MontLouis,3,PastopBudget,14.48,3.56,148,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,43495622764186E+019",Listel,8,MarqueAPasReperer,2.81,12.54,252,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,75259258834789E+019",Vouvray,7,Eco-,13.70,1.02,112,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"6,19923316281196E+019",Pessac,3,MarqueAPasReperer,7.90,7.36,288,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"3,87155765193318E+019",Reveil fruite,2,MarqueAPasReperer,13.59,14.57,248,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"2,71146861973167E+019",Reuilly,3,Pouce,6.87,8.17,255,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"5,35938917492647E+019",Chablis,2,MarqueAPasReperer,15.74,11.54,174,Vin,Boissons
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"6,62468294746967E+019",Pomme kiwi,1,MarqueAPasReperer,5.38,1.55,252,Fruits,Fruits et Legumes
1371835520,3.00,Ionesco,Helene,212,Boulevard,Henri, Metz,Ionesco.Helene@univ-lorraine.fr,296852538,2017-02-01,"7,82925645493399E+019",Costieres de Nimes,6,PastopBudget,13.08,9.39,263,Vin,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"2,95535996865756E+019",Perrier,6,Eco-,10.99,10.79,192,Eaux,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"7,15116487658747E+019",Rozana,7,MarqueAPasReperer,5.88,12.54,171,Eaux,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"8,93698336514126E+019",Poires,10,MarqueAPasReperer,10.46,9.60,241,Fruits,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"2,32722263816567E+019",Crevettes,3,Eco-,14.96,3.39,278,Poissonnerie,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"8,17462376876119E+019",Canard,7,Pouce,8.99,5.44,139,Volaille,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"9,78956766466434E+019",Perrier,3,PastopBudget,10.55,10.70,125,Eaux,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"6,71476574618496E+019",Moules,6,Pouce,11.36,7.01,278,Poissonnerie,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"4,79798958327194E+019",Agneau,9,Eco-,10.70,15.87,270,Boucherie,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"8,39757656521957E+019",Noisettes,2,MarqueAPasReperer,7.68,11.03,224,Fruits,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"4,3796772877986E+019",Saumon,9,Pouce,15.11,13.24,185,Poissonnerie,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"9,2222996139595E+019",Bouillabaisse,10,PastopBudget,13.15,11.03,243,Traiteur,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"8,69538339895775E+019",Poulet,8,MarqueAPasReperer,10.89,15.36,151,Volaille,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"4,53536933385372E+019",Rozana,2,MarqueAPasReperer,15.37,14.80,177,Eaux,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"1,39779613615813E+019",Lait d'amande,5,Pouce,7.32,15.94,234,Lait,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"3,81143313433242E+019",Coca,4,PastopBudget,1.41,5.91,269,Sodas,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"3,96128316118712E+019",Roquette,9,MarqueAPasReperer,6.40,3.68,155,Legumes,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"1,14244413821216E+019",Rozana,8,PastopBudget,14.07,6.01,108,Eaux,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"4,27798672357565E+019",Homards,3,PastopBudget,7.25,7.92,251,Poissonnerie,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"6,87696372438839E+019",Nuggets,7,Eco-,7.16,15.96,193,Volaille,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"7,67773245696924E+019",Canard,10,PastopBudget,14.50,2.13,160,Volaille,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"1,99452726822982E+019",Moules,6,MarqueAPasReperer,4.80,4.59,155,Poissonnerie,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"7,42492437135552E+019",Oasis tropical,1,Pouce,5.47,5.37,265,Sodas,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"5,73987373267689E+019",Evian,9,Pouce,1.39,5.72,280,Eaux,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"5,11889647993777E+019",Kiwis,9,MarqueAPasReperer,9.56,4.77,279,Fruits,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"9,54695335154799E+019",Chou,10,Pouce,8.79,14.95,156,Legumes,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"2,97177576767812E+019",Amandes,5,MarqueAPasReperer,3.32,11.09,139,Fruits,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"1,68824581679653E+019",Bisque,10,Pouce,13.10,5.24,137,Traiteur,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"8,43142153773139E+019",Agneau,5,MarqueAPasReperer,9.02,5.51,175,Boucherie,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"2,76853395672116E+019",Truite,2,PastopBudget,15.21,10.29,247,Poissonnerie,Poissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"2,93776537794166E+019",Poires,8,Pouce,2.45,8.66,194,Fruits,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"4,7944817315165E+019",Bananes,2,PastopBudget,15.30,4.34,106,Fruits,Fruits et Legumes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"4,95985572523842E+019",Poulet,3,Eco-,6.97,2.34,264,Volaille,Viandes
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"9,83299835199712E+019",Taureau Rouge,5,PastopBudget,13.95,14.83,148,Sodas,Boissons
1959481120,3.00,Adeba,Marlo,278,Place,Henri Deglin, Laxou,Adeba.Marlo@univ-lorraine.fr,247164973,2017-02-27,"8,68326281831914E+019",Nuggets,5,Pouce,2.42,15.94,110,Volaille,Viandes
